Zip;City;Country;Street;StreetType;StreetNo;StreetCodeSupplement;Building;Stairway;Door;Floor;LandRegistryNumber;RecdAt;SN;Brand;Model;Installed
0000;Gyor;HU;Göny?, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.15. 04:43;ST60006012280243;Solplanet;ASW6-T;2023.10.11.
0000;unknow;HU;Fonyod Mez? utca 34, Somogy, Hungary;;;;;;;;;2026.02.15. 04:43;SP00056032360612;Solplanet;ASW5K-LT-G2 Pro;2024.02.14.
0000;unknow;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.15. 04:43;ST50006012280113;Solplanet;ASW5-T;2025.02.20.
0000;unknow;HU;6750 Algy? Keszeg utca 9.;;;;;;;;;2026.02.15. 04:43;SA20006082430023;Solplanet;ASW2000-S-G2;2023.03.23.
0000;Pecs;HU;Pecs, Baranya, Hungary;;;;;;;;;2026.02.15. 04:43;SP00036032450007;Solplanet;ASW3K-LT-G2 Pro;2024.02.20.
0000;Budapest;HU;Budapest Drótos utca 8;;;;;;;;;2026.02.15. 04:43;SZ00086022280280;Solplanet;ASW8K-LT-G2;2023.05.10.
0000;Baktaloranthaza;HU;F? utca, Baktaloranthaza, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.02.15. 04:43;SA250060G2570033;Solplanet;ASW2500-S-G2;2025.12.10.
0000;unknow;HU;Óvoda utca, Ibrany, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.02.15. 04:43;SP00086032270280;Solplanet;ASW8K-LT-G2 Pro;2024.10.12.
0000;unknow;HU;Mende, Szabadság utca 10/a;;;;;;;;;2026.02.15. 04:43;OE010K60Z2540337;Solplanet;ASW10kH-T3;2025.07.23.
0000;Balatonfured;HU;Perczel Mór utca 1/B, Balatonfured, Vesprem, Hungary;;;;;;;;;2026.02.15. 04:43;SA20006082460026;Solplanet;ASW2000-S-G2;2025.07.28.
0000;Szekesfehervar;HU;Nagybanyai utca, Szekesfehervar, Fejer, Hungary;;;;;;;;;2026.02.15. 04:43;SZ00106022230411;Solplanet;ASW10K-LT-G2;2026.02.08.
0000;Szeghalom;HU;5530 Vészt?, Radnóti utca 7.;;;;;;;;;2026.02.15. 04:43;MA20006012280055;Solplanet;ASW2000S-S;2023.06.07.
0000;Budapest;HU;Budapest, Hungary;;;;;;;;;2026.02.15. 04:43;SP000560H2450008;Solplanet;ASW5K-LT-G2 Pro;2025.01.07.
0000;Kecskemet;HU;Kecskeméti út, Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2026.02.15. 04:43;SA250060G2560049;Solplanet;ASW2500-S-G2;2025.12.18.
0000;Csorna;HU;Csorna, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.15. 04:43;SP00106032260641;Solplanet;ASW10K-LT-G2 Pro;2023.02.22.
0000;Budapest;HU;Kisvárda utca 39 Budapest, Hungary;;;;;;;;;2026.02.15. 04:43;CA00156012270226;Solplanet;ASW15K-LT;2023.03.12.
0000;unknow;HU;Béke utca, Vasvar, Vas, Hungary;;;;;;;;;2026.02.15. 04:43;ST40006012270475;Solplanet;ASW4-T;2024.06.12.
0000;Bonyhad;HU;Rákóczi utca, Bonyhad, Tolna, Hungary 101;;;;;;;;;2026.02.15. 04:43;OE500060Y2530035;Solplanet;ASW05kH-T2;2025.07.29.
0000;Kecskemet;HU;Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2026.02.15. 04:43;OE010K60Z2560023;Solplanet;ASW10kH-T3;2025.12.10.
0000;unknow;HU;Arany János utca 9/b, Gy?rújbarát, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.15. 04:43;SZ00106022210195;Solplanet;ASW10K-LT-G2;2022.10.21.
0000;unknow;HU;4163 Szerep Jókai utca 16.;;;;;;;;;2026.02.15. 04:43;ST50006012280788;Solplanet;ASW5-T;2024.01.25.
0000;unknow;HU;Alkotmány utca, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.15. 04:43;SP001060322B0982;Solplanet;ASW10K-LT-G2 Pro;2024.12.08.
0000;Vecses;HU;Csillag utca 1, Vecses, Pest, Hungary;;;;;;;;;2026.02.15. 04:43;SA250060G2460007;Solplanet;ASW2500-S-G2;2024.12.21.
0000;Budapest;HU;unknow;;;;;;;;;2026.02.15. 04:43;SZ00086022230470;Solplanet;ASW8K-LT-G2;2022.09.22.
0000;Gardony;HU;Kápolnásnyék Kutas sor 9;;;;;;;;;2026.02.15. 04:43;SP00056032250245;Solplanet;ASW5K-LT-G2;2022.12.08.
0000;unknow;HU;Vízhányó János utca, Tiszakecske, Bacs-Kiskun, Hungary;;;;;;;;;2026.02.15. 04:43;ST50006012180036;Solplanet;ASW5K-LT;2024.03.13.
0000;unknow;HU;Karcag, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2026.02.15. 04:43;SP00156032320577;Solplanet;ASW15K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Kazincbarcika, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.15. 04:43;SZ00126022270058;Solplanet;ASW12K-LT-G2;2026.02.14.
0000;unknow;HU;Röszke, Csongrad, Hungary;;;;;;;;;2026.02.15. 04:43;ST60006012210061;Solplanet;ASW6-T;2022.10.08.
0000;unknow;HU;8145 Nádasdladány f? u. 28;;;;;;;;;2026.02.15. 04:43;SP001060322A1977;Solplanet;ASW10K-LT-G2 Pro;2023.11.18.
0000;Dunaujvaros;HU;Perkáta , Fejer, Hungary;;;;;;;;;2026.02.15. 04:43;SP001060322A1205;Solplanet;ASW10K-LT-G2 Pro;2023.02.23.
0000;Janoshalma;HU;Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2026.02.15. 04:43;SZ00126022290012;Solplanet;ASW12K-LT-G2;2023.04.17.
0000;unknow;HU;Határ utca, Oroszlany, Dózsa György u. 32. Komarom-Esztergom, Hungary;;;;;;;;;2026.02.15. 04:43;SP00046032270713;Solplanet;ASW4K-LT-G2 Pro;2023.11.16.
0000;unknow;HU;Hrsz.16319, Szombathely, Vas, Hungary;;;;;;;;;2026.02.15. 04:43;OE500060U2450283;Solplanet;ASW05kH-T2;2024.10.15.
0000;unknow;HU;Bekescsaba, Bekes, Hungary;;;;;;;;;2026.02.15. 04:43;OE500060Y2550076;Solplanet;ASW05kH-T2;2025.09.12.
0000;Puspokladany;HU;Rákóczi Ferenc út, Puspokladany, Hajdu-Bihar, Hungary;;;;;;;;;2026.02.15. 04:43;SA20006082440012;Solplanet;ASW2000-S-G2;2024.01.28.
0000;unknow;HU;Kecskemet, Bacs-Kiskun, Hungary, Arborétum 2;;;;;;;;;2026.02.15. 04:43;SP000460H2470006;Solplanet;ASW4K-LT-G2 Pro;2025.11.04.
8956;Környe, Fekete éger utca 31, 2851, Komárom-Esztergom vármegye, Magyarország;HU;Környe, Fekete éger utca 31, 2851, Komárom-Esztergom vármegye, Magyarország;;;;;;;;;2026.02.14. 13:00;A11220010363005B;Solinteg;MHT-12K-25;2026.02.14.
8956;Kápolnásnyék, Hunyadi Utca 3, 2475, Fejér, Hungary;HU;Kápolnásnyék, Hunyadi Utca 3, 2475, Fejér, Hungary;;;;;;;;;2026.02.14. 13:00;A112300105730083;Solinteg;MHT-15K-40;2026.02.14.
8956;Miskolc, Erkel Ferenc Út, 3521, Borsod-Abaúj-Zemplén, Hungary;HU;Miskolc, Erkel Ferenc Út, 3521, Borsod-Abaúj-Zemplén, Hungary;;;;;;;;;2026.02.13. 14:30;A112500110730013;Solinteg;MHT-5K-25;2026.02.13.
8956;Sárkeresztes, Kölcsey utca 19, 8051, Fejér vármegye, Magyarország;HU;Sárkeresztes, Kölcsey utca 19, 8051, Fejér vármegye, Magyarország;;;;;;;;;2026.02.13. 13:30;A112500102930052;Solinteg;MHT-12K-25;2026.02.13.
0000;Kazincbarcika;HU;Kossuth Lajos utca, Kazincbarcika, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.13. 11:40;SP00086032270461;Solplanet;ASW8K-LT-G2 Pro;2023.05.22.
0000;Dunaujvaros;HU;Rácalmás, Fejer, Hungary;;;;;;;;;2026.02.13. 11:40;SP00106032291816;Solplanet;ASW10K-LT-G2 Pro;2023.11.20.
0000;unknow;HU;Csaroda;;;;;;;;;2026.02.13. 11:40;SP001060322A0953;Solplanet;ASW10K-LT-G2 Pro;2024.10.17.
0000;unknow;HU;Katona József utca Pilisvorosvar, Pest, Hungary;;;;;;;;;2026.02.13. 11:40;SA200060823C0023;Solplanet;ASW2000-S-G2;2025.05.21.
0000;unknow;HU;Katona József utca Pilisvorosvar, Pest, Hungary;;;;;;;;;2026.02.13. 11:40;SA200060823C0021;Solplanet;ASW2000-S-G2;2025.05.21.
0000;Hajdunanas;HU;Hajdunanas, Perczel u.10/a;;;;;;;;;2026.02.13. 11:40;OE50006022550069;Solplanet;ASW05kH-T2;2026.02.13.
0000;unknow;HU;Üröm, Táncsics utca 51.;;;;;;;;;2026.02.13. 11:40;SA20006082460010;Solplanet;ASW2000-S-G2;2023.02.06.
0000;Gyomaendrod;HU;Gyomaendrod, Bekes, Hungary;;;;;;;;;2026.02.13. 11:40;SC00506092460131;Solplanet;ASW50K-LT-G3;2025.06.17.
0000;unknow;HU;Mateszalka, Jármi Arany János köz 1 Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.02.13. 11:40;SA250060G2540006;Solplanet;ASW2500-S-G2;2026.02.05.
0000;unknow;HU;Szikra utca 10, Budapest, Hungary;;;;;;;;;2026.02.13. 11:40;OE50006022550086;Solplanet;ASW05kH-T2;2026.02.13.
0000;Budapest;HU;Budapest, Szemere Miklós u. 24, 1183 Hungary;;;;;;;;;2026.02.13. 11:40;SP00106032250134;Solplanet;ASW10K-LT-G2;1970.01.01.
0000;unknow;HU;Bagoly utca 22, Százhalombatta, Pest, Hungary;;;;;;;;;2026.02.13. 11:40;ST40006012250098;Solplanet;ASW4-T;2023.01.19.
0000;Esztergom;HU;Damjanich utca, Esztergom, Komarom-Esztergom, Hungary;;;;;;;;;2026.02.13. 11:40;SZ00126022240013;Solplanet;ASW12K-LT-G2;2025.12.02.
0000;Siofok;HU;Ádánd 48-as Ifjúság utca 1;;;;;;;;;2026.02.13. 11:40;OE50006022550012;Solplanet;ASW05kH-T2;2025.12.19.
0000;Kiskunhalas;HU;Kunfehértó Móra Ferenc 7Bacs-Kiskun, Hungary;;;;;;;;;2026.02.13. 11:40;OE50006022570042;Solplanet;ASW05kH-T2;2026.02.14.
0000;Hajduboszormeny;HU;unknow;;;;;;;;;2026.02.13. 08:25;CA00156012170039;Solplanet;ASW15K-LT;2022.08.18.
0000;Pecs;HU;Osztertag Gábor;;;;;;;;;2026.02.13. 08:25;SZ00086022210326;Solplanet;ASW8K-LT-G2;2022.10.14.
0000;Kisszállás;HU;unknow;;;;;;;;;2026.02.13. 08:25;SZ00156022270193;Solplanet;ASW15K-LT-G2;2022.11.24.
0000;Debrecen;HU;unknow;;;;;;;;;2026.02.13. 08:25;SP00106032260609;Solplanet;ASW10K-LT-G2 Pro;2022.11.25.
0000;Kunszentmiklos;HU;Apostag, Bacs-Kiskun, Hungary;;;;;;;;;2026.02.13. 08:25;ST50006012270675;Solplanet;ASW5-T;2023.09.06.
0000;unknow;HU;Úrhidai út, Szekesfehervar, Fejer, Hungary;;;;;;;;;2026.02.13. 08:25;SP00106032270272;Solplanet;ASW10K-LT-G2 Pro;1970.01.01.
0000;unknow;HU;Bokréta utca, Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2026.02.13. 07:11;ST60006012230116;Solplanet;ASW6-T;2023.06.26.
0000;unknow;HU;2740 Abony, Lóherés d?l? 1/a.;;;;;;;;;2026.02.13. 07:11;SZ00106022260039;Solplanet;ASW10K-LT-G2;2024.01.30.
0000;Kiskunmajsa;HU;Kiskunmajsa Rákóczi utca 74Bacs-Kiskun, Hungary;;;;;;;;;2026.02.13. 07:11;OE010K60Y2550142;Solplanet;ASW10kH-T2;2026.01.28.
0000;Nyirbator;HU;Nyirlugos , Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.02.13. 07:11;OE80006022570182;Solplanet;ASW08kH-T2;2026.02.13.
0000;unknow;HU;Godollo, Pest, Hungary;;;;;;;;;2026.02.13. 07:11;SP00106032250037;Solplanet;ASW10K-LT-G2;2023.03.24.
0000;unknow;HU;Solt Csordajárásdül? 3 Bacs-Kiskun, Hungary;;;;;;;;;2026.02.13. 07:11;SP001560322B0222;Solplanet;ASW15K-LT-G2 Pro;2023.08.24.
0000;unknow;HU;Cseng?d  Bacs-Kiskun, Hungary;;;;;;;;;2026.02.13. 07:11;SP00106032290460;Solplanet;ASW10K-LT-G2 Pro;2023.09.08.
0000;unknow;HU;Derekegyház Tompai út 3.;;;;;;;;;2026.02.13. 07:11;SA25006082460082;Solplanet;ASW2500-S-G2;2025.12.19.
0000;unknow;HU;Herend, Orgona utca 8/A;;;;;;;;;2026.02.13. 07:11;OE010K60Z2530911;Solplanet;ASW10kH-T3;2026.02.12.
0000;unknow;HU;Petervasara, Heves, Hungary;;;;;;;;;2026.02.13. 07:11;SC005060H2470111;Solplanet;ASW50K-LT-G3;2025.08.23.
0000;unknow;HU;Sárbogárd;;;;;;;;;2026.02.13. 07:11;OE50006022550116;Solplanet;ASW05kH-T2;2026.02.13.
0000;unknow;HU;Budapest, Váci út 82, 1044 Hungary;;;;;;;;;2026.02.13. 07:11;SP00206032250037;Solplanet;ASW20K-LT-G2;2024.08.13.
0000;unknow;HU;Budapest, Váci út 82, 1044 Hungary;;;;;;;;;2026.02.13. 07:11;TA00306092450012;Solplanet;ASW 30K-LT-G3;2024.08.13.
0000;unknow;HU;Nyár utca 10;;;;;;;;;2026.02.13. 07:11;SA25006082460068;Solplanet;ASW2500-S-G2;2025.04.16.
0000;unknow;HU;4532 Nyírtura Dózsa György utca 40Hungary;;;;;;;;;2026.02.13. 07:11;SA250060G2570054;Solplanet;ASW2500-S-G2;2025.10.24.
0000;unknow;HU;Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2026.02.13. 07:11;SC00506092460180;Solplanet;ASW50K-LT-G3;2025.01.27.
0000;Szigetszentmiklos;HU;2336 Dunavarsány, Templom utca 25.;;;;;;;;;2026.02.13. 07:11;SA200060G2510011;Solplanet;ASW2000-S-G2;2025.11.12.
0000;Bokod;HU;unknow;;;;;;;;;2026.02.13. 07:11;ST00106012170085;Solplanet;ASW10K-LT;2022.07.12.
0000;Budapest;HU;45 Úrbéres utca, Budapest, Hungary;;;;;;;;;2026.02.13. 07:11;ST60006012210243;Solplanet;ASW6-T;2022.10.18.
0000;unknow;HU;Pet?fi utca 21. , Csorna, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.13. 07:11;SP00056032430259;Solplanet;ASW5K-LT-G2 Pro;2024.06.18.
3200;Gyöngyös;HU;15;;;;;;;;;2026.02.12. 18:31;2408112001;Deye;0_5412_1;2026.02.12.
8956;Budapest, Fürj utca 12, 1124, Magyarország;HU;Budapest, Fürj utca 12, 1124, Magyarország;;;;;;;;;2026.02.12. 16:00;A112500113430013;Solinteg;MHT-5K-25;2026.02.12.
0000;unknow;HU;?rjárat utca 79. Budapest, Hungary;;;;;;;;;2026.02.12. 15:28;ST500060121B0233;Solplanet;ASW5K-LT;2023.02.01.
0000;Budapest;HU;9 Hittèrit? utca, Budapest, Hungary;;;;;;;;;2026.02.12. 15:28;ST00106012270140;Solplanet;ASW10-T;2023.03.02.
0000;unknow;HU;Rezeda utca, Budapest, Hungary;;;;;;;;;2026.02.12. 15:28;RG400060S22A0087;Solplanet;ASW4000-S;2024.05.03.
0000;Gyal;HU;Gyal, Pest, Hungary;;;;;;;;;2026.02.12. 15:28;CA00206012270106;Solplanet;ASW20K-LT;2024.05.21.
0000;Budapest;HU;Temesvár utca 23, Budapest, Hungary;;;;;;;;;2026.02.12. 15:28;OE500060Y2470065;Solplanet;ASW05kH-T2;2025.01.07.
0000;unknow;HU;Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2026.02.12. 15:28;CA00206012150096;Solplanet;ASW20K-LT;2025.01.13.
0000;Zalaegerszeg;HU;Zalaegerszeg, Zala, Hungary;;;;;;;;;2026.02.12. 15:28;SZ00136022240001;Solplanet;ASW13K-LT-G2;2025.04.08.
8790;Zalaszentgrot;HU;Báthory utca;;;;;;;;;2026.02.12. 15:28;BS15006011710414;Solplanet;ZL 1500S;2018.11.09.
0000;unknow;HU;Nemesvita dózsagy?rgy 21;;;;;;;;;2026.02.12. 15:28;SP00056032360383;Solplanet;ASW5K-LT-G2 Pro;2023.11.30.
0000;Szeged;HU;Marost?i u. 22/b, Szeged, Csongrad, Hungary;;;;;;;;;2026.02.12. 15:28;SZ00106022230369;Solplanet;ASW10K-LT-G2;2022.10.18.
0000;Mateszalka;HU;unknow;;;;;;;;;2026.02.12. 15:28;SZ00126022270304;Solplanet;ASW12K-LT-G2;2022.10.26.
0000;unknow;HU;Szent István utca, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.12. 15:28;ST50006012270530;Solplanet;ASW5-T;2023.08.01.
0000;unknow;HU;Tompa, Zrínyi u. 13, 6422 Hungary;;;;;;;;;2026.02.12. 15:28;ST50006012270689;Solplanet;ASW5-T;2023.08.15.
0000;Budapest;HU;unknow;;;;;;;;;2026.02.12. 15:28;ST60006012210082;Solplanet;ASW6-T;2022.08.02.
0000;Komarom;HU;Levendula 6., Komarom, Komarom-Esztergom, Hungary;;;;;;;;;2026.02.12. 15:28;SZ00136022250057;Solplanet;ASW13K-LT-G2;2022.12.17.
1202;Budapest;HU;1202 Budapest, Marót u. 72.;;;;;;;;;2026.02.12. 15:28;ST50006012260269;Solplanet;ASW5-T;2023.01.06.
0000;Zalaegerszeg;HU;Pacsa, Rákóczi utca 47.;;;;;;;;;2026.02.12. 15:28;OE500060Y2530011;Solplanet;ASW05kH-T2;2025.07.28.
0000;Heves;HU;Táncsics Mihály, Heves, Hungary;;;;;;;;;2026.02.12. 15:28;OE50006022550099;Solplanet;ASW05kH-T2;2025.11.18.
0000;Miskolc;HU;MálI vezér utca 6 Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.12. 15:28;SC005060H2540119;Solplanet;ASW50K-LT-G3;2025.12.03.
0000;unknow;HU;Budapest, Árpádföldi út 124.;;;;;;;;;2026.02.12. 15:28;SP00086032260670;Solplanet;ASW8K-LT-G2 Pro;2023.03.17.
0000;Hajduszoboszlo;HU;Diószegisámuel 22, Hajduszoboszlo, Hajdu-Bihar, Hungary;;;;;;;;;2026.02.12. 15:28;SP00106032280023;Solplanet;ASW10K-LT-G2;2023.04.28.
0000;Zahony;HU;József Attila út 2, Zahony, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.02.12. 15:28;HT00506022280017;Solplanet;ASW50K-LT-G2;2024.04.04.
0000;unknow;HU;Cegled, Pest, Hungary;;;;;;;;;2026.02.12. 15:28;SP00036032430035;Solplanet;ASW3K-LT-G2 Pro;2024.05.31.
0000;unknow;HU;Pecs, Baranya, Hungary;;;;;;;;;2026.02.12. 15:28;SP00066032260739;Solplanet;ASW6K-LT-G2 Pro;2023.11.26.
0000;unknow;HU;Pecs, Baranya, Hungary;;;;;;;;;2026.02.12. 15:28;SP00066032310245;Solplanet;ASW6K-LT-G2 pro;2023.11.26.
0000;Budapest;HU;Ede utca, Budapest, Hungary;;;;;;;;;2026.02.12. 15:28;SP001260322A0140;Solplanet;ASW12K-LT-G2 Pro;2024.06.05.
0000;Szigetszentmiklos;HU;Halásztelek Diófasor utca 102;;;;;;;;;2026.02.12. 15:28;SP00056092460075;Solplanet;ASW5K-LT-G2 Pro;2025.01.21.
0000;unknow;HU;Akacfa utca 1b, Vácszentlászló Pest, Hungary;;;;;;;;;2026.02.12. 15:28;ST500060121B0093;Solplanet;ASW5K-LT;2025.01.30.
0000;Debrecen;HU;Debrecen, Böszörményi u. 210/B/1;;;;;;;;;2026.02.12. 15:28;SA200060G2540003;Solplanet;ASW2000-S-G2;2025.11.12.
0000;unknow;HU;Bethlen Gábor utca 34, Dombovar, Tolna, Hungary;;;;;;;;;2026.02.12. 15:28;SA250060G2560024;Solplanet;ASW2500-S-G2;2025.12.20.
0000;unknow;HU;2314 Halásztelek, Iskola utca 38;;;;;;;;;2026.02.12. 15:28;OE60006022560607;Solplanet;ASW06kH-T2;2026.01.29.
0000;unknow;HU;Vasvári Pál u. 25Hajduboszormeny, Hajdu-Bihar, Hungary;;;;;;;;;2026.02.12. 15:28;ST60006012290296;Solplanet;ASW6-T;2023.01.25.
0000;unknow;HU;Sarospatak, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2026.02.12. 15:28;SZ00106022290372;Solplanet;ASW10K-LT-G2;2023.09.04.
0000;Godollo;HU;Nagytarcsa, Teller Ede utca 13/1;;;;;;;;;2026.02.12. 15:28;SP00056032360717;Solplanet;ASW5K-LT-G2 Pro;2024.01.22.
0000;Csorna;HU;F? utca, Csorna, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.12. 15:28;OE010K60Y2540334;Solplanet;ASW10kH-T2;2025.07.07.
0000;Erd;HU;Takács utca, Erd, Pest, Hungary;;;;;;;;;2026.02.12. 15:28;SA25006082440059;Solplanet;ASW2500-S-G2;2025.07.22.
0000;Gyula;HU;Ilyés Gyula utca 7, Gyula, Bekes, Hungary;;;;;;;;;2026.02.12. 15:28;SA200060G2560009;Solplanet;ASW2000-S-G2;2025.11.28.
0000;unknow;HU;Farád Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.12. 15:28;SA250060G2540011;Solplanet;ASW2500-S-G2;2025.12.04.
0000;unknow;HU;Falujárók útja 23, Aszod, Pest, Hungary;;;;;;;;;2026.02.12. 15:28;SA250060G2540026;Solplanet;ASW2500-S-G2;2026.02.12.
0000;unknow;HU;Kapuvar, Gyor-Moson-Sopron, Hungary;;;;;;;;;2026.02.12. 15:28;OE500060Y2540155;Solplanet;ASW05kH-T2;2026.02.12.
0000;unknow;HU;Ujhartyán Pest, Hungary;;;;;;;;;2026.02.12. 15:28;OE60006022560346;Solplanet;ASW06kH-T2;2026.02.12.
0000;unknow;HU;Nyírfa utca, Szigetszentmiklos, Pest, Hungary;;;;;;;;;2026.02.12. 15:28;SP00056032430102;Solplanet;ASW5K-LT-G2 Pro;2025.03.04.
0000;unknow;HU;Eger, Heves, Hungary;;;;;;;;;2026.02.12. 15:28;SP001760322A0167;Solplanet;ASW17K-LT-G2 Pro;2025.03.30.
0000;unknow;HU;Teskánd, hajnal utca 22, Zala, Hungary;;;;;;;;;2026.02.12. 15:28;SP000560322C0231;Solplanet;ASW5K-LT-G2 Pro;2025.12.18.
0000;unknow;HU;Debreceni út, Hajduhadhaz, Hajdu-Bihar, Hungary;;;;;;;;;2026.02.12. 15:28;SP00056092470242;Solplanet;ASW5K-LT-G2 Pro;2026.02.12.
0000;Kunszentmarton;HU;Tiszasas Zsák utca 11a;;;;;;;;;2026.02.12. 15:28;OE010K60Z2560029;Solplanet;ASW10kH-T3;2026.02.13.
0000;Budapest;HU;Bajza utca, Budapest, Hungary;;;;;;;;;2026.02.12. 15:28;SZ00106022280139;Solplanet;ASW10K-LT-G2;2023.03.10.
0000;unknow;HU;1163 Budapest, Barsony István utca 3.;;;;;;;;;2026.02.12. 15:28;SP00046032270640;Solplanet;ASW4K-LT-G2 Pro;1970.01.01.
0000;unknow;HU;Debrecen Nagykároly utca 14/2;;;;;;;;;2026.02.12. 15:28;SA25006082440010;Solplanet;ASW2500-S-G2;2025.07.29.
0000;Kapuvar;HU;Szárföld, F? utca 126.;;;;;;;;;2026.02.12. 15:28;OE010K60Y2540418;Solplanet;ASW10kH-T2;2026.02.13.
8956;Budapest, Metró utca 48, 1163, Magyarország;HU;Budapest, Metró utca 48, 1163, Magyarország;;;;;;;;;2026.02.12. 13:30;A112400145530017;Solinteg;MHT-5K-25;2026.02.12.
8956;Ágfalva, Gesztenye Sor 11, 9423, Gy?r-Moson-Sopron, Hungary;HU;Ágfalva, Gesztenye Sor 11, 9423, Gy?r-Moson-Sopron, Hungary;;;;;;;;;2026.02.12. 13:30;A112500103930049;Solinteg;MHT-10K-25;2026.02.12.
0000;Pecs;HU;Pecs, Baranya, Hungary;;;;;;;;;2026.02.12. 06:40;SA20006082460029;Solplanet;ASW2000-S-G2;2025.04.24.
0000;unknow;HU;2030 Érd Zólyomi utca 31;;;;;;;;;2026.02.12. 04:24;OE012K60U2440008;Solplanet;ASW12kH-T2;2026.02.12.
0000;unknow;HU;Havranek József utca, Szekesfehervar, Fejer, Hungary;;;;;;;;;2026.02.12. 04:24;SZ00156022250210;Solplanet;ASW15K-LT-G2;2023.02.01.
0000;Budapest;HU;Szitás köz, Budapest, Hungary;;;;;;;;;2026.02.12. 04:24;SP00106032250035;Solplanet;ASW10K-LT-G2;2023.07.20.
0000;unknow;HU;Hajdúsámson-Martinka;;;;;;;;;2026.02.12. 04:24;SZ00086022270303;Solplanet;ASW8K-LT-G2;2023.12.08.
0000;unknow;HU;Kossuth Lajos utca, Budakeszi, Pest, Hungary;;;;;;;;;2026.02.12. 04:24;SP00046032440086;Solplanet;ASW4K-LT-G2 Pro;2024.09.02.
0000;Kemecse;HU;Kemecse, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2026.02.12. 04:24;HT00506022270235;Solplanet;ASW50K-LT-G2;2023.07.07.
0000;unknow;HU;Kazincbarcika, Herbolyai út 76, 3700 Hungary;;;;;;;;;2026.02.12. 04:24;ST50006012410085;Solplanet;ASW5000-T;2024.05.22.
0000;unknow;HU;Debrecen, Hadvezér u. 22, 4225 Hungary;;;;;;;;;2026.02.12. 04:24;SA250060G2460006;Solplanet;ASW2500-S-G2;2025.01.20.
0000;Gyor;HU;9151 Abda, József Attila utca 8.;;;;;;;;;2026.02.12. 04:24;OE500060Y2540126;Solplanet;ASW05kH-T2;2025.10.09.
0000;Kunszentmarton;HU;Kuna d?l?, Kunszentmarton, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2026.02.12. 04:24;OE800060Z2550005;Solplanet;ASW08kH-T3;2025.10.17.
0000;Sarvar;HU;Ifjúság utca 26, Ikervár, Vas, Hungary;;;;;;;;;2026.02.12. 04:24;SA250060G2560004;Solplanet;ASW2500-S-G2;2026.01.06.
0000;unknow;HU;lovászpatona kossutb utca 14;;;;;;;;;2026.02.12. 04:24;OE600060Y2550182;Solplanet;ASW06kH-T2;2026.02.11.
0000;unknow;HU;Etyek Gesztenyés út 50/A;;;;;;;;;2026.02.12. 04:24;SP000560H2560003;Solplanet;ASW5K-LT-G2 Pro;2026.02.11.
0000;Miskolc;HU;unknow;;;;;;;;;2026.02.12. 04:24;SZ00106022210191;Solplanet;ASW10K-LT-G2;2022.10.19.
0000;unknow;HU;Homok köz 3., Ruzsa, Csongrad, Hungary;;;;;;;;;2026.02.12. 04:24;SZ00086022230154;Solplanet;ASW8K-LT-G2;2023.01.03.
0000;Tapolca;HU;Tapolca, Vesprem, Hungary;;;;;;;;;2026.02.12. 04:24;SP00046032440026;Solplanet;ASW4K-LT-G2 Pro;2025.03.04.
0000;Encs;HU;Forró f? út 161;;;;;;;;;2026.02.12. 04:24;SA200060G2460004;Solplanet;ASW2000-S-G2;2025.05.30.
0000;Mor;HU;Mor, Fejer, Hungary;;;;;;;;;2026.02.12. 04:24;SA250060G2560017;Solplanet;ASW2500-S-G2;2025.11.22.
0000;Veszprem;HU;Veszprem, Vesprem, Hungary;;;;;;;;;2026.02.12. 04:24;SA200060G2550023;Solplanet;ASW2000-S-G2;2023.09.11.
